date,net_sentiment,stock,sofr_Rate Type,sofr_Rate (%),sofr_1st Percentile (%),sofr_25th Percentile (%),sofr_75th Percentile (%),sofr_99th Percentile (%),sofr_Volume ($Billions),sofr_Target Rate From (%),sofr_Target Rate To (%),sofr_Intra Day - Low (%),sofr_Intra Day - High (%),sofr_Standard Deviation (%),sofr_30-Day Average SOFR,sofr_90-Day Average SOFR,sofr_180-Day Average SOFR,sofr_SOFR Index,sofr_Revision Indicator (Y/N),sofr_Footnote ID,unemp_UNEMPLOY,vix_VIXCLS,fomc_month,fomc_raw_date_text,fomc_year,aapl_Open,aapl_High,aapl_Low,aapl_Close,aapl_Adj Close,aapl_Volume,amzn_Open,amzn_High,amzn_Low,amzn_Close,amzn_Adj Close,amzn_Volume,fed_DFEDTARU,fed_rate_change,fed_action
2020-05-06,0.05813953488372093,AAPL,SOFR,0.05,0.03,0.04,0.1,0.17,1127.0,,,,,,,,,,,,,34.12,,,,75.11,75.81,74.72,75.16,72.71,"142,333,600",116.47,117.87,116.0,117.56,117.56,"62,356,000",,,
2020-05-07,0.13074204946996468,AAPL,SOFR,0.05,0.04,0.05,0.1,0.17,1127.0,,,,,,,,,,,,,31.44,,,,75.81,76.29,75.49,75.93,73.46,"115,215,200",118.74,118.8,117.16,118.38,118.38,"67,928,000",,,
2020-05-08,0.2182254196642686,AAPL,SOFR,0.06,0.04,0.05,0.11,0.18,1142.0,,,,,,,,,,,,,27.98,,,,0.205 Dividend,,,,,,118.61,119.36,117.85,118.98,118.98,"64,132,000",,,
2020-05-08,0.2182254196642686,AAPL,SOFR,0.06,0.04,0.05,0.11,0.18,1142.0,,,,,,,,,,,,,27.98,,,,76.41,77.59,76.07,77.53,75.21,"133,838,400",118.61,119.36,117.85,118.98,118.98,"64,132,000",,,
2020-05-09,0.4368932038834951,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,0.31868131868131866,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,0.31343283582089554,AAPL,SOFR,0.06,0.04,0.05,0.11,0.18,1123.0,,,,,,,,,,,,,27.57,,,,77.03,79.26,76.81,78.75,76.39,"145,946,400",118.74,120.98,118.61,120.45,120.45,"65,184,000",,,
2020-05-12,-0.09126984126984126,AAPL,SOFR,0.06,0.04,0.05,0.11,0.18,1142.0,,,,,,,,,,,,,33.04,,,,79.46,79.92,77.73,77.85,75.52,"162,301,200",120.59,120.95,117.75,117.85,117.85,"61,498,000",,,
2020-05-13,-0.3699788583509514,AAPL,SOFR,0.04,0.02,0.04,0.08,0.17,1085.0,,,,,,,,,,,,,35.28,,,,78.04,78.99,75.8,76.91,74.61,"200,622,400",118.34,120.39,116.89,118.4,118.4,"95,658,000",,,
2020-05-14,0.1130820399113082,AAPL,SOFR,0.02,0.01,0.01,0.06,0.14,1102.0,,,,,,,,,,,,,32.61,,,,76.13,77.45,75.38,77.39,75.07,"158,929,200",118.05,119.57,117.66,119.44,119.44,"72,962,000",,,
2020-05-15,0.17813765182186234,AAPL,SOFR,0.05,0.03,0.04,0.1,0.17,1127.0,,,,,,,,,,,,,31.89,,,,75.09,76.97,75.05,76.93,74.62,"166,348,400",118.43,120.55,117.82,120.49,120.49,"84,700,000",,,
2020-05-16,0.3793103448275862,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,0.3181818181818182,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,0.4362934362934363,AAPL,SOFR,0.04,0.01,0.03,0.07,0.16,1130.0,,,,,,,,,,,,,29.3,,,,78.29,79.13,77.58,78.74,76.38,"135,178,400",120.22,121.65,119.2,121.31,121.31,"87,144,000",,,
2020-05-19,0.1981981981981982,AAPL,SOFR,0.04,0.02,0.03,0.08,0.16,1127.0,,,,,,,,,,,,,30.53,,,,78.76,79.63,78.25,78.29,75.94,"101,729,600",121.49,124.25,121.45,122.47,122.47,"86,410,000",,,
2020-05-20,0.1297709923664122,AAPL,SOFR,0.01,0.0,0.01,0.04,0.13,1103.0,,,,,,,,,,,,,27.99,,,,79.17,79.88,79.13,79.81,77.42,"111,504,800",123.89,125.0,123.36,124.9,124.9,"79,962,000",,,
2020-05-21,0.09743589743589744,AAPL,SOFR,0.02,0.01,0.01,0.05,0.12,1117.0,,,,,,,,,,,,,29.53,,,,79.67,80.22,78.97,79.21,76.84,"102,688,800",125,126.27,122.13,122.34,122.34,"102,288,000",,,
2020-05-22,0.26136363636363635,AAPL,SOFR,0.04,0.03,0.03,0.09,0.16,1085.0,,,,,,,,,,,,,28.16,,,,78.94,79.81,78.84,79.72,77.33,"81,803,200",122.75,123.49,121.51,121.84,121.84,"57,342,000",,,
2020-05-23,0.11538461538461539,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,0.1076923076923077,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,0.3888888888888889,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,0.2840466926070039,AAPL,SOFR,0.06,0.04,0.05,0.12,0.18,1081.0,,,,,,,,,,,,,28.01,,,,80.88,81.06,79.13,79.18,76.81,"125,522,000",122.9,123.1,120.7,121.09,121.09,"71,364,000",,,
2020-05-27,0.1643192488262911,AAPL,SOFR,0.06,0.03,0.04,0.1,0.17,1069.0,,,,,,,,,,,,,27.62,,,,79.04,79.68,78.27,79.53,77.14,"112,945,200",120.25,120.68,116.5,120.52,120.52,"101,138,000",,,
2020-05-28,0.10869565217391304,AAPL,SOFR,0.06,0.04,0.05,0.12,0.19,1031.0,,,,,,,,,,,,,28.59,,,,79.19,80.86,78.91,79.56,77.18,"133,560,800",119.22,121.85,118.91,120.06,120.06,"63,804,000",,,
2020-05-29,-0.010452961672473868,AAPL,SOFR,0.06,0.04,0.05,0.1,0.19,1061.0,,,,,,,,,,,,,27.51,,,,79.81,80.29,79.12,79.49,77.1,"153,532,400",120.8,122.12,119.91,122.12,122.12,"70,198,000",,,
2020-05-30,0.41818181818181815,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,0.10526315789473684,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,0.1330049261083744,AAPL,SOFR,0.06,0.04,0.05,0.12,0.18,1104.0,,,,,,,,,,,,17652.0,28.23,,,,79.44,80.59,79.3,80.46,78.05,"80,791,200",122.4,123.85,122.21,123.55,123.55,"58,578,000",,,
2020-06-02,0.1388888888888889,AAPL,SOFR,0.07,0.05,0.05,0.13,0.18,1054.0,,,,,,,,,,,,,26.84,,,,80.19,80.86,79.73,80.83,78.41,"87,642,800",123.35,123.68,122.27,123.62,123.62,"50,598,000",,,
2020-06-03,0.18181818181818182,AAPL,SOFR,0.06,0.04,0.05,0.11,0.18,1024.0,,,,,,,,,,,,,25.66,,,,81.17,81.55,80.57,81.28,78.84,"104,491,200",123.4,124.4,123.06,123.92,123.92,"53,420,000",,,
2020-06-04,-0.16455696202531644,AAPL,SOFR,0.07,0.04,0.06,0.12,0.18,1067.0,,,,,,,,,,,,,25.81,,,,81.1,81.4,80.19,80.58,78.16,"87,560,400",123.87,125.38,122.5,123.03,123.03,"58,974,000",,,
2020-06-05,0.38235294117647056,AAPL,SOFR,0.07,0.05,0.06,0.12,0.18,1021.0,,,,,,,,,,,,,24.52,,,,80.84,82.94,80.81,82.88,80.39,"137,250,400",122.23,124.43,121.86,124.15,124.15,"66,128,000",,,
2020-06-06,0.4153846153846154,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,0.28421052631578947,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,0.38860103626943004,AAPL,SOFR,0.07,0.05,0.06,0.12,0.19,1032.0,,,,,,,,,,,,,25.81,,,,82.56,83.4,81.83,83.36,80.87,"95,654,400",125.01,126.5,124.37,126.2,126.2,"79,414,000",,,
2020-06-09,0.4157303370786517,AAPL,SOFR,0.08,0.05,0.06,0.13,0.19,1034.0,,,,,,,,,,,,,27.57,June,9-10,2020.0,83.04,86.4,83.0,86.0,83.42,"147,712,400",126.47,131.32,126.25,130.04,130.04,"103,520,000",,,
2020-06-10,0.13227513227513227,AAPL,SOFR,0.07,0.05,0.06,0.12,0.18,1008.0,,,,,,,,,,,,,27.57,,,,86.97,88.69,86.52,88.21,85.57,"166,651,600",132.25,136.12,131.31,132.37,132.37,"98,920,000",,,
2020-06-11,-0.08362369337979095,AAPL,SOFR,0.08,0.05,0.06,0.12,0.18,1009.0,,,,,,,,,,,,,40.79,,,,87.33,87.76,83.87,83.97,81.46,"201,662,400",130.18,133.57,126.81,127.9,127.9,"116,002,000",,,
2020-06-12,-0.03296703296703297,AAPL,SOFR,0.08,0.05,0.06,0.13,0.19,969.0,,,,,,,,,,,,,36.09,,,,86.18,86.95,83.56,84.7,82.16,"200,146,000",130.06,131.07,125.17,127.25,127.25,"108,722,000",,,
2020-06-13,0.2,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,0.2571428571428571,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,0.24074074074074073,AAPL,SOFR,0.09,0.06,0.07,0.13,0.2,1000.0,,,,,,,,,,,,,34.4,,,,83.31,86.42,83.14,85.75,83.18,"138,808,800",126.33,129.2,125.4,128.63,128.63,"77,302,000",,,
2020-06-16,0.3567251461988304,AAPL,SOFR,0.09,0.06,0.07,0.13,0.2,986.0,,,,,,,,,,,,,33.67,,,,87.86,88.3,86.18,88.02,85.38,"165,428,800",131,131.0,128.8,130.76,130.76,"71,712,000",,,
2020-06-17,0.1771117166212534,AAPL,SOFR,0.09,0.06,0.07,0.13,0.19,1012.0,,,,,,,,,,,,,33.47,,,,88.79,88.85,87.77,87.9,85.26,"114,406,400",132.38,132.75,131.59,132.05,132.05,"59,186,000",,,
2020-06-18,0.25477707006369427,AAPL,SOFR,0.09,0.06,0.07,0.12,0.19,1046.0,,,,,,,,,,,,,32.94,,,,87.85,88.36,87.31,87.93,85.3,"96,820,400",132.35,132.98,131.81,132.7,132.7,"49,756,000",,,
2020-06-19,0.21858864027538727,AAPL,SOFR,0.09,0.06,0.06,0.12,0.19,963.0,,,,,,,,,,,,,35.12,,,,88.66,89.14,86.29,87.43,84.81,"264,476,000",133.9,134.87,132.95,133.75,133.75,"115,540,000",,,
2020-06-20,0.3258426966292135,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,0.4563106796116505,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,0.43495400788436267,AAPL,SOFR,0.08,0.05,0.06,0.12,0.19,1024.0,,,,,,,,,,,,,31.77,,,,87.83,89.86,87.79,89.72,87.03,"135,445,200",134.23,135.75,133.45,135.69,135.69,"64,176,000",,,
2020-06-23,0.30214424951267055,AAPL,SOFR,0.07,0.04,0.05,0.11,0.18,992.0,,,,,,,,,,,,,31.37,,,,91,93.1,90.57,91.63,88.89,"212,155,600",136.3,139.16,135.9,138.22,138.22,"84,634,000",,,
2020-06-24,-0.12182061579651941,AAPL,SOFR,0.08,0.05,0.06,0.12,0.18,1015.0,,,,,,,,,,,,,33.84,,,,91.25,92.2,89.63,90.01,87.32,"192,623,200",139,139.8,136.05,136.72,136.72,"90,532,000",,,
2020-06-25,0.2929782082324455,AAPL,SOFR,0.09,0.05,0.07,0.13,0.19,984.0,,,,,,,,,,,,,32.22,,,,90.18,91.25,89.39,91.21,88.48,"137,522,400",136.98,137.81,135.61,137.73,137.73,"59,374,000",,,
2020-06-26,0.002881844380403458,AAPL,SOFR,0.08,0.05,0.06,0.12,0.19,938.0,,,,,,,,,,,,,34.73,,,,91.1,91.33,88.25,88.41,85.76,"205,256,800",138.75,139.13,134.4,134.64,134.64,"130,016,000",,,
2020-06-27,0.11827956989247312,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,0.1827956989247312,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,0.4732510288065844,AAPL,SOFR,0.08,0.05,0.06,0.12,0.19,940.0,,,,,,,,,,,,,31.78,,,,88.31,90.54,87.82,90.44,87.73,"130,646,000",134.5,134.84,131.5,134.02,134.02,"84,468,000",,,
2020-06-30,0.4474708171206226,AAPL,SOFR,0.1,0.06,0.07,0.13,0.2,970.0,,,,,,,,,,,,,30.43,,,,90.02,91.5,90.0,91.2,88.47,"140,223,200",134.25,138.48,133.75,137.94,137.94,"75,394,000",,,
2020-07-01,0.36,AAPL,SOFR,0.11,0.06,0.07,0.13,0.19,1003.0,,,,,,,,,,,,16352.0,28.62,,,,91.28,91.84,90.98,91.03,88.3,"110,737,200",137.9,144.75,137.7,143.93,143.93,"127,268,000",,,
2020-07-02,0.18487394957983194,AAPL,SOFR,0.11,0.07,0.08,0.14,0.2,952.0,,,,,,,,,,,,,27.68,,,,91.96,92.62,90.91,91.03,88.3,"114,041,600",145.6,147.78,143.55,144.51,144.51,"131,868,000",,,
2020-07-03,0.7142857142857143,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,0.47368421052631576,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,0.6774193548387096,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,0.6854838709677419,AAPL,SOFR,0.1,0.07,0.08,0.15,0.21,977.0,,,,,,,,,,,,,27.94,,,,92.5,93.94,92.47,93.46,90.66,"118,655,600",146.75,152.99,146.5,152.85,152.85,"137,612,000",,,
2020-07-07,0.4957983193277311,AAPL,SOFR,0.1,0.07,0.08,0.15,0.21,969.0,,,,,,,,,,,,,29.43,,,,93.85,94.65,93.06,93.17,90.38,"112,424,400",152.93,153.48,149.5,150.01,150.01,"105,150,000",,,
2020-07-08,0.4953271028037383,AAPL,SOFR,0.1,0.07,0.08,0.13,0.2,954.0,,,,,,,,,,,,,28.08,,,,94.18,95.38,94.09,95.34,92.48,"117,092,000",151.13,154.2,150.62,154.06,154.06,"100,752,000",,,
2020-07-09,0.6182795698924731,AAPL,SOFR,0.1,0.07,0.08,0.14,0.2,984.0,,,,,,,,,,,,,29.26,,,,96.26,96.32,94.67,95.75,92.88,"125,642,800",155.8,159.69,153.7,159.13,159.13,"127,774,000",,,
2020-07-10,0.65,AAPL,SOFR,0.1,0.07,0.08,0.14,0.19,942.0,,,,,,,,,,,,,27.29,,,,95.33,95.98,94.71,95.92,93.04,"90,257,200",159.59,160.75,156.79,160.0,160.0,"109,720,000",,,
2020-07-11,0.8148148148148148,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,0.7142857142857143,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,0.4504792332268371,AAPL,SOFR,0.1,0.07,0.08,0.14,0.2,960.0,,,,,,,,,,,,,32.19,,,,97.26,99.96,95.26,95.48,92.62,"191,649,200",162.55,167.21,153.42,155.2,155.2,"154,408,000",,,
2020-07-14,0.6900584795321637,AAPL,SOFR,0.11,0.07,0.09,0.15,0.2,972.0,,,,,,,,,,,,,29.52,,,,94.84,97.25,93.88,97.06,94.15,"170,989,200",154.45,156.37,147.5,154.2,154.2,"144,638,000",,,
2020-07-15,0.732739420935412,AAPL,SOFR,0.13,0.09,0.11,0.17,0.24,939.0,,,,,,,,,,,,,27.76,,,,98.99,99.25,96.49,97.72,94.8,"153,198,000",154.01,154.92,148.66,150.44,150.44,"115,778,000",,,
2020-07-16,0.7097791798107256,AAPL,SOFR,0.12,0.07,0.08,0.14,0.2,957.0,,,,,,,,,,,,,28.0,,,,96.56,97.4,95.9,96.52,93.63,"110,577,600",148.55,151.6,145.91,149.99,149.99,"127,884,000",,,
2020-07-17,0.7124183006535948,AAPL,SOFR,0.12,0.07,0.09,0.15,0.2,988.0,,,,,,,,,,,,,25.68,,,,96.99,97.15,95.84,96.33,93.44,"92,186,800",150.45,151.2,147.42,148.1,148.1,"95,226,000",,,
2020-07-18,0.8620689655172413,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,0.8904109589041096,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,0.8819188191881919,AAPL,SOFR,0.12,0.07,0.09,0.14,0.2,975.0,,,,,,,,,,,,,24.46,,,,96.42,98.5,96.06,98.36,95.41,"90,318,000",150.01,160.07,149.7,159.84,159.84,"151,964,000",,,
2020-07-21,0.6754966887417219,AAPL,SOFR,0.11,0.07,0.08,0.14,0.2,963.0,,,,,,,,,,,,,24.84,,,,99.17,99.25,96.74,97.0,94.09,"103,433,200",161.62,162.03,155.29,156.91,156.91,"122,426,000",,,
2020-07-22,0.7560975609756098,AAPL,SOFR,0.1,0.06,0.08,0.13,0.2,1031.0,,,,,,,,,,,,,24.32,,,,96.69,97.97,96.6,97.27,94.36,"89,001,600",156.25,157.5,153.26,155.0,155.0,"82,084,000",,,
2020-07-23,0.4282238442822384,AAPL,SOFR,0.1,0.07,0.08,0.13,0.2,942.0,,,,,,,,,,,,,26.08,,,,97,97.08,92.01,92.85,90.06,"197,004,400",154.91,154.91,148.5,149.33,149.33,"113,138,000",,,
2020-07-24,0.4325068870523416,AAPL,SOFR,0.1,0.07,0.08,0.13,0.19,950.0,,,,,,,,,,,,,25.84,,,,90.99,92.97,89.14,92.61,89.84,"185,438,800",146.5,151.58,144.4,150.45,150.45,"112,648,000",,,
2020-07-25,0.4782608695652174,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,0.7419354838709677,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,0.688212927756654,AAPL,SOFR,0.1,0.07,0.08,0.14,0.19,973.0,,,,,,,,,,,,,24.74,,,,93.71,94.9,93.48,94.81,91.97,"121,214,000",153.1,154.9,150.79,152.76,152.76,"83,410,000",,,
2020-07-28,0.4732142857142857,AAPL,SOFR,0.1,0.07,0.08,0.13,0.19,955.0,,,,,,,,,,,,,25.44,July,28-29,2020.0,94.37,94.55,93.25,93.25,90.46,"103,625,600",152.71,153.85,149.79,150.02,150.02,"62,534,000",,,
2020-07-29,0.6291390728476821,AAPL,SOFR,0.09,0.06,0.07,0.12,0.19,948.0,,,,,,,,,,,,,24.1,,,,93.75,95.23,93.71,95.04,92.19,"90,329,200",151.55,151.96,149.84,151.68,151.68,"59,482,000",,,
2020-07-30,0.7290895632864545,AAPL,SOFR,0.1,0.06,0.07,0.12,0.18,928.0,,,,,,,,,,,,,24.76,,,,94.19,96.3,93.77,96.19,93.31,"158,130,000",150.7,154.6,150.25,152.59,152.59,"122,566,000",,,
2020-07-31,0.7307110438729199,AAPL,SOFR,0.1,0.07,0.08,0.14,0.2,1034.0,,,,,,,,,,,,,24.46,,,,102.89,106.42,100.82,106.26,103.08,"374,336,800",162.2,162.34,157.55,158.23,158.23,"161,710,000",,,
2020-08-01,0.6190476190476191,AAPL,,,,,,,,,,,,,,,,,,,13461.0,,,,,,,,,,,,,,,,,,,
2020-08-02,0.7066666666666667,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,0.7016478751084129,AAPL,SOFR,0.1,0.07,0.08,0.13,0.18,991.0,,,,,,,,,,,,,24.28,,,,108.2,111.64,107.89,108.94,105.67,"308,151,200",159.03,159.2,155.2,155.59,155.59,"101,494,000",,,
2020-08-04,0.6240409207161125,AAPL,SOFR,0.09,0.06,0.07,0.13,0.18,1051.0,,,,,,,,,,,,,23.76,,,,109.13,110.79,108.39,109.67,106.38,"173,071,600",155.06,158.36,155.06,156.94,156.94,"93,886,000",,,
2020-08-05,0.6805970149253732,AAPL,SOFR,0.09,0.07,0.07,0.12,0.18,1028.0,,,,,,,,,,,,,22.99,,,,109.38,110.39,108.9,110.06,106.76,"121,776,800",157.19,160.68,156.37,160.25,160.25,"78,330,000",,,
2020-08-06,0.8568360773085183,AAPL,SOFR,0.09,0.07,0.07,0.12,0.19,1029.0,,,,,,,,,,,,,22.65,,,,110.4,114.41,109.8,113.9,110.49,"202,428,800",159.72,162.37,158.27,161.25,161.25,"78,812,000",,,
2020-08-07,0.585635359116022,AAPL,SOFR,0.09,0.06,0.07,0.12,0.19,944.0,,,,,,,,,,,,,22.21,,,,0.205 Dividend,,,,,,161.2,162.04,157.03,158.37,158.37,"78,722,000",,,
2020-08-07,0.585635359116022,AAPL,SOFR,0.09,0.06,0.07,0.12,0.19,944.0,,,,,,,,,,,,,22.21,,,,113.21,113.68,110.29,111.11,107.98,"198,045,600",161.2,162.04,157.03,158.37,158.37,"78,722,000",,,
2020-08-08,0.8602620087336245,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,0.8011049723756906,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,0.7724922440537746,AAPL,SOFR,0.09,0.06,0.07,0.12,0.19,948.0,,,,,,,,,,,,,22.13,,,,112.6,113.78,110.0,112.73,109.55,"212,403,600",158.52,158.63,155.08,157.41,157.41,"63,346,000",,,
2020-08-11,0.6487068965517241,AAPL,SOFR,0.1,0.06,0.07,0.12,0.18,956.0,,,,,,,,,,,,,24.03,,,,111.97,112.48,109.11,109.38,106.29,"187,902,400",155.66,157.96,153.65,154.03,154.03,"74,362,000",,,
2020-08-12,0.8074745186862967,AAPL,SOFR,0.09,0.06,0.07,0.12,0.18,964.0,,,,,,,,,,,,,22.28,,,,110.5,113.28,110.3,113.01,109.82,"165,598,000",155.4,158.72,155.07,158.11,158.11,"70,442,000",,,
2020-08-13,0.6894977168949772,AAPL,SOFR,0.09,0.06,0.07,0.12,0.18,989.0,,,,,,,,,,,,,22.13,,,,114.43,116.04,113.93,115.01,111.76,"210,082,000",159.15,160.88,157.75,158.05,158.05,"62,980,000",,,
2020-08-14,0.6872727272727273,AAPL,SOFR,0.09,0.06,0.07,0.12,0.18,930.0,,,,,,,,,,,,,22.05,,,,114.83,115.0,113.04,114.91,111.66,"165,565,200",158.91,158.91,156.0,157.4,157.4,"55,034,000",,,
2020-08-15,0.8363636363636363,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,0.8823529411764706,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,0.8069164265129684,AAPL,SOFR,0.1,0.07,0.07,0.13,0.19,944.0,,,,,,,,,,,,,21.35,,,,116.06,116.09,113.96,114.61,111.37,"119,561,600",158.66,159.75,157.71,159.12,159.12,"53,824,000",,,
2020-08-18,0.7858176555716353,AAPL,SOFR,0.09,0.06,0.07,0.12,0.18,977.0,,,,,,,,,,,,,21.51,,,,114.35,116.0,114.01,115.56,112.3,"105,633,600",160.6,166.0,160.29,165.62,165.62,"106,920,000",,,
2020-08-19,0.7598152424942263,AAPL,SOFR,0.09,0.04,0.07,0.12,0.18,961.0,,,,,,,,,,,,,22.54,,,,115.98,117.16,115.61,115.71,112.44,"145,538,000",165.15,165.79,162.8,163.02,163.02,"83,702,000",,,
2020-08-20,0.7801556420233463,AAPL,SOFR,0.07,0.04,0.05,0.09,0.16,983.0,,,,,,,,,,,,,22.72,,,,115.75,118.39,115.73,118.28,114.94,"126,907,200",162.6,165.63,161.9,164.87,164.87,"66,650,000",,,
2020-08-21,0.8065902578796562,AAPL,SOFR,0.07,0.04,0.05,0.1,0.16,959.0,,,,,,,,,,,,,22.54,,,,119.26,124.87,119.25,124.37,120.86,"338,054,800",164.75,165.72,163.77,164.24,164.24,"71,518,000",,,
2020-08-22,0.8444444444444444,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,0.8885941644562334,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,0.7467889908256881,AAPL,SOFR,0.08,0.05,0.06,0.11,0.16,935.0,,,,,,,,,,,,,22.37,,,,128.7,128.79,123.94,125.86,122.31,"345,937,600",165.51,169.02,162.88,165.37,165.37,"93,326,000",,,
2020-08-25,0.7867203219315896,AAPL,SOFR,0.08,0.05,0.06,0.11,0.17,931.0,,,,,,,,,,,,,22.03,,,,124.7,125.18,123.05,124.82,121.3,"211,495,600",164.75,167.87,163.35,167.32,167.32,"79,856,000",,,
2020-08-26,0.8069948186528497,AAPL,SOFR,0.07,0.05,0.05,0.1,0.16,938.0,,,,,,,,,,,,,23.27,,,,126.18,126.99,125.08,126.52,122.95,"163,022,400",167.56,172.59,167.23,172.09,172.09,"130,174,000",,,
2020-08-27,0.6419902912621359,AAPL,SOFR,0.07,0.05,0.05,0.1,0.16,898.0,,,,,,,,,,,,,24.47,,,,127.14,127.49,123.83,125.01,121.48,"155,552,400",172.5,172.65,168.9,170.0,170.0,"85,296,000",,,
2020-08-28,0.8425806451612903,AAPL,SOFR,0.07,0.04,0.05,0.1,0.16,881.0,,,,,,,,,,,,,22.96,,,,126.01,126.44,124.58,124.81,121.28,"187,630,000",171.15,171.67,169.32,170.09,170.09,"57,940,000",,,
2020-08-29,0.8777292576419214,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,0.8728323699421965,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,0.7849624060150376,AAPL,SOFR,0.09,0.06,0.07,0.13,0.19,934.0,,,,,,,,,,,,,26.41,,,,4:1 Stock Splits,,,,,,170.45,174.75,170.25,172.55,172.55,"83,718,000",,,
2020-08-31,0.7849624060150376,AAPL,SOFR,0.09,0.06,0.07,0.13,0.19,934.0,,,,,,,,,,,,,26.41,,,,127.58,131.0,126.0,129.04,125.4,"225,702,700",170.45,174.75,170.25,172.55,172.55,"83,718,000",,,
2020-09-01,0.8032973280272883,AAPL,SOFR,0.09,0.05,0.06,0.12,0.17,969.0,,,,,,,,,,,,12554.0,26.12,,,,132.76,134.8,130.53,134.18,130.39,"151,948,100",174.48,175.69,173.35,174.96,174.96,"68,644,000",,,
2020-09-02,0.7304048234280792,AAPL,SOFR,0.09,0.05,0.06,0.12,0.17,947.0,,,,,,,,,,,,,26.57,,,,137.59,137.98,127.0,131.4,127.69,"200,119,000",177.35,177.61,174.33,176.57,176.57,"78,630,000",,,
2020-09-03,0.5301379811183733,AAPL,SOFR,0.1,0.06,0.06,0.12,0.17,955.0,,,,,,,,,,,,,33.6,,,,126.91,128.84,120.5,120.88,117.47,"257,599,600",174.25,174.42,165.15,168.4,168.4,"163,222,000",,,
2020-09-04,0.6154696132596685,AAPL,SOFR,0.09,0.06,0.07,0.13,0.18,935.0,,,,,,,,,,,,,30.75,,,,120.07,123.7,110.89,120.96,117.55,"332,607,200",165.9,169.07,155.56,164.73,164.73,"175,636,000",,,
2020-09-05,0.7481481481481481,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,0.6774193548387096,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,0.7966804979253111,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
